Call_ID,Caller_ID,Receiver_ID,Duration_Seconds,Call_Type,Call_Date,Call_Time,City
8787,9494922269,9756180247,49,Local,15-01-2025,04:03:31,Mumbai
8788,9268231703,9753415217,486,STD,27-01-2025,14:21:24,Delhi
8789,9765856047,9126588214,394,Local,05-01-2025,05:35:01,Delhi
8790,9874325326,9670958423,389,STD,12-01-2025,06:07:40,Hyderabad
8791,9631567687,9315973731,736,Local,29-01-2025,20:43:49,Mumbai
8792,9910804517,9033655400,330,STD,03-01-2025,23:21:12,Chennai
8793,9968392586,9384234545,482,Local,31-01-2025,06:33:13,Hyderabad
8794,9142787199,9262500074,400,STD,25-01-2025,15:31:59,Hyderabad
8795,9669328085,9045585508,771,STD,08-01-2025,04:50:05,Bangalore
8796,9204726087,9195585301,458,Local,09-01-2025,09:23:55,Mumbai
8797,9797979105,9431495420,606,ISD,16-01-2025,21:09:46,Delhi
8798,9052007017,9420464013,253,Local,23-01-2025,11:56:24,Hyderabad
8799,9254694036,9112790008,189,ISD,11-01-2025,06:51:57,Mumbai
8800,9458196495,9917021753,397,Local,23-01-2025,13:54:04,Bangalore
8801,9799922007,9709049663,501,STD,04-01-2025,09:56:12,Mumbai
8802,9072366054,9194835255,145,ISD,20-01-2025,08:49:59,Bangalore
8803,9573164138,9277945355,757,STD,01-01-2025,02:32:14,Chennai
8804,9322674549,9906163048,84,ISD,19-01-2025,16:38:13,Bangalore
8805,9037539062,9797065449,262,ISD,05-01-2025,05:36:09,Chennai
8806,9672507462,9890699040,392,ISD,22-01-2025,22:18:18,Hyderabad
8807,9528502080,9141993634,189,ISD,27-01-2025,04:53:19,Delhi
8808,9793530615,9215628556,70,ISD,31-01-2025,00:03:16,Delhi
8809,9058645682,9071039765,676,ISD,08-01-2025,19:23:28,Delhi
8810,9156077422,9694039772,575,Local,04-01-2025,11:47:39,Hyderabad
8811,9559075029,9485442160,298,STD,22-01-2025,16:03:43,Chennai
8812,9553530792,9313145791,101,STD,15-01-2025,02:37:11,Hyderabad
8813,9597682979,9979466499,797,STD,07-01-2025,06:52:49,Bangalore
8814,9221904744,9187843149,370,Local,21-01-2025,01:29:41,Hyderabad
8815,9876415331,9235528878,328,Local,20-01-2025,20:38:35,Delhi
8816,9615439431,9634124904,294,ISD,21-01-2025,20:04:08,Chennai
8817,9948896687,9866173185,586,STD,27-01-2025,07:12:37,Chennai
8818,9149288191,9303802990,14,Local,28-01-2025,11:18:00,Mumbai
8819,9848495497,9824628671,797,ISD,18-01-2025,18:08:50,Chennai
8820,9230284808,9812203303,628,ISD,28-01-2025,17:12:27,Chennai
8821,9718138098,9712497193,389,ISD,06-01-2025,06:38:38,Delhi
8822,9397082725,9929997985,722,STD,12-01-2025,16:00:56,Hyderabad
8823,9107680136,9142351090,332,ISD,29-01-2025,21:30:00,Chennai
8824,9213057070,9259398204,69,Local,10-01-2025,14:27:54,Mumbai
8825,9974633320,9202662564,495,ISD,14-01-2025,08:29:20,Bangalore
8826,9332546934,9256398711,228,Local,22-01-2025,14:11:56,Delhi
8827,9370083128,9056853432,509,STD,05-01-2025,12:34:29,Bangalore
8828,9589745636,9502750930,177,ISD,29-01-2025,14:37:15,Chennai
8829,9134700714,9800543771,828,Local,23-01-2025,04:21:04,Bangalore
8830,9614082048,9557167415,134,STD,06-01-2025,17:22:20,Chennai
8831,9276855209,9539312742,654,Local,23-01-2025,11:27:52,Delhi
8832,9444614152,9198728753,29,Local,07-01-2025,17:16:25,Chennai
8833,9518010735,9363698130,87,ISD,09-01-2025,19:58:49,Bangalore
8834,9837378153,9324052755,141,ISD,12-01-2025,03:04:32,Mumbai
8835,9750452467,9722141271,114,Local,05-01-2025,03:44:15,Bangalore
8836,9586761358,9370796388,641,Local,11-01-2025,22:18:24,Hyderabad
8837,9456063809,9674762432,300,Local,28-01-2025,16:45:03,Chennai
8838,9089059815,9125208834,947,Local,04-01-2025,04:06:29,Chennai
8839,9381982319,9185329515,362,STD,08-01-2025,15:07:36,Delhi
8840,9938298729,9995916458,183,STD,23-01-2025,01:08:07,Delhi
8841,9357328758,9733040066,379,STD,26-01-2025,10:05:02,Chennai
8842,9878000988,9318391178,202,Local,17-01-2025,16:39:33,Delhi
8843,9537417462,9883574288,451,ISD,13-01-2025,21:45:53,Chennai
8844,9746450353,9185611312,181,ISD,24-01-2025,00:51:05,Delhi
8845,9114840216,9022107823,741,Local,18-01-2025,02:47:01,Mumbai
8846,9893454938,9102592287,546,Local,03-01-2025,03:53:08,Hyderabad
8847,9954845213,9218594166,520,Local,01-01-2025,22:37:55,Mumbai
8848,9436178525,9737289121,313,ISD,26-01-2025,13:04:17,Mumbai
8849,9753394023,9346767666,631,ISD,02-01-2025,22:18:46,Hyderabad
8850,9088127652,9148060540,62,ISD,01-01-2025,17:22:25,Delhi
8851,9628138396,9766760022,940,STD,30-01-2025,21:38:38,Bangalore
8852,9192765987,9794328243,588,Local,15-01-2025,19:32:43,Hyderabad
8853,9506137889,9715144641,106,Local,07-01-2025,15:13:34,Bangalore
8854,9958359917,9695483239,513,Local,22-01-2025,06:58:06,Hyderabad
8855,9418252011,9851960562,481,Local,24-01-2025,21:43:07,Bangalore
8856,9335568089,9176579280,582,Local,03-01-2025,03:30:50,Delhi
8857,9805882974,9170127897,208,STD,26-01-2025,13:41:30,Hyderabad
8858,9145778206,9816195633,313,ISD,06-01-2025,21:01:50,Bangalore
8859,9934518951,9162873208,588,Local,28-01-2025,12:36:46,Bangalore
8860,9486878976,9711607150,376,ISD,17-01-2025,17:21:42,Delhi
8861,9785961204,9492758274,478,ISD,09-01-2025,03:06:03,Delhi
8862,9721701561,9802542822,258,Local,10-01-2025,13:23:28,Delhi
8863,9583210628,9720970679,645,STD,17-01-2025,03:47:26,Bangalore
8864,9489606001,9798905008,297,Local,17-01-2025,06:24:56,Hyderabad
8865,9999240287,9106136643,920,Local,01-01-2025,01:16:32,Hyderabad
8866,9905291650,9812998475,678,ISD,06-01-2025,10:08:17,Bangalore
8867,9863225715,9061916084,576,STD,28-01-2025,11:40:00,Bangalore
8868,9966949906,9692595561,449,STD,23-01-2025,16:42:52,Hyderabad
8869,9435232054,9337660599,814,Local,20-01-2025,08:26:31,Hyderabad
8870,9480268057,9248209761,974,ISD,15-01-2025,20:58:21,Delhi
8871,9778120524,9958284729,216,ISD,05-01-2025,22:30:11,Chennai
8872,9093660449,9028047156,500,Local,11-01-2025,03:52:09,Bangalore
8873,9353285155,9580988529,62,Local,22-01-2025,08:09:47,Delhi
8874,9386553594,9727500029,822,STD,12-01-2025,20:29:46,Delhi
8875,9199297794,9618126103,781,ISD,10-01-2025,08:01:27,Hyderabad
8876,9270858093,9249967676,790,Local,26-01-2025,23:26:54,Mumbai
8877,9206671132,9938582287,309,STD,06-01-2025,00:30:41,Mumbai
8878,9859992587,9021762802,987,Local,19-01-2025,02:30:48,Chennai
8879,9142700578,9446020434,220,STD,06-01-2025,16:28:16,Bangalore
8880,9266924760,9156109836,426,ISD,03-01-2025,20:22:29,Bangalore
8881,9811416327,9644043251,299,STD,20-01-2025,05:52:55,Chennai
8882,9658079633,9336973008,83,STD,27-01-2025,13:30:22,Hyderabad
8883,9895158324,9882340041,381,Local,08-01-2025,16:59:29,Bangalore
8884,9351236184,9431752092,219,Local,18-01-2025,04:12:00,Chennai
8885,9669087205,9547536359,150,Local,18-01-2025,01:43:11,Bangalore
8886,9458651239,9913174866,219,Local,21-01-2025,07:03:22,Hyderabad
8887,9378504740,9158747441,559,STD,24-01-2025,11:01:20,Bangalore
8888,9397275399,9400583066,898,ISD,26-01-2025,06:53:02,Chennai
8889,9628172183,9055987687,657,STD,16-01-2025,02:28:53,Chennai
8890,9444128050,9928275579,942,ISD,04-01-2025,08:19:02,Bangalore
8891,9434885138,9893396521,276,Local,08-01-2025,17:57:39,Chennai
8892,9273251330,9958656656,944,ISD,06-01-2025,15:38:00,Bangalore
8893,9758879734,9430313159,268,STD,03-01-2025,04:39:46,Mumbai
8894,9351431980,9339015915,825,STD,23-01-2025,02:00:04,Bangalore
8895,9868852135,9787969449,608,Local,16-01-2025,23:23:28,Delhi
8896,9853516602,9275810577,200,STD,17-01-2025,14:09:40,Mumbai
8897,9921642472,9631258322,351,STD,01-01-2025,12:46:00,Delhi
8898,9384238238,9626465846,155,Local,23-01-2025,14:38:46,Bangalore
8899,9610362351,9201868982,483,STD,31-01-2025,13:21:18,Delhi
8900,9599224418,9512229178,855,ISD,22-01-2025,12:13:47,Delhi
8901,9356623325,9011745068,911,Local,12-01-2025,20:10:03,Bangalore
8902,9318451534,9109744003,343,ISD,22-01-2025,14:21:40,Bangalore
8903,9318085587,9464967015,480,Local,06-01-2025,02:43:48,Hyderabad
8904,9822519216,9984088970,504,STD,13-01-2025,04:27:53,Mumbai
8905,9310979658,9625363527,503,STD,15-01-2025,23:29:25,Bangalore
8906,9311995352,9401609359,406,Local,14-01-2025,16:21:05,Bangalore
8907,9169082140,9525458034,825,Local,03-01-2025,10:59:12,Hyderabad
8908,9921950647,9356991101,218,Local,17-01-2025,20:24:49,Mumbai
8909,9926255487,9204434640,671,STD,13-01-2025,16:25:30,Mumbai
8910,9799431258,9765281790,397,Local,12-01-2025,02:30:28,Delhi
8911,9154667552,9704465523,10,ISD,13-01-2025,22:27:37,Bangalore
8912,9966248133,9496287698,70,Local,11-01-2025,12:54:49,Mumbai
8913,9663362712,9275628020,959,STD,07-01-2025,03:43:52,Delhi
8914,9319425220,9258474804,97,ISD,30-01-2025,14:28:28,Mumbai
8915,9122350942,9594492162,452,Local,18-01-2025,18:50:35,Bangalore
8916,9426859109,9980245645,965,Local,30-01-2025,05:26:08,Chennai
8917,9530652350,9902364141,137,STD,24-01-2025,07:54:59,Hyderabad
8918,9637874219,9037049811,421,ISD,31-01-2025,22:51:02,Bangalore
8919,9384019097,9555020980,941,Local,08-01-2025,16:36:02,Hyderabad
8920,9812458511,9115780764,629,ISD,07-01-2025,09:07:20,Delhi
8921,9812239960,9581504862,903,STD,16-01-2025,02:38:14,Hyderabad
8922,9452644150,9881805167,941,Local,03-01-2025,06:52:57,Bangalore
8923,9998284724,9973173531,525,ISD,02-01-2025,11:15:21,Bangalore
8924,9885911329,9775268206,789,Local,27-01-2025,03:24:25,Chennai
8925,9615519320,9387436373,472,STD,14-01-2025,01:39:15,Chennai
8926,9776711442,9276453241,512,STD,04-01-2025,11:46:44,Chennai
8927,9335995126,9747166920,749,ISD,17-01-2025,08:41:07,Bangalore
8928,9717483663,9880876976,570,ISD,05-01-2025,08:12:34,Delhi
8929,9780346034,9445290490,331,Local,07-01-2025,23:15:45,Delhi
8930,9599909012,9789143715,157,STD,09-01-2025,03:13:52,Delhi
8931,9794975807,9280222256,278,STD,05-01-2025,06:03:48,Mumbai
8932,9151215679,9893295514,318,ISD,10-01-2025,06:30:32,Bangalore
8933,9675931589,9006653341,162,ISD,02-01-2025,02:51:55,Bangalore
8934,9340702241,9727551081,172,ISD,12-01-2025,05:51:43,Bangalore
8935,9322741548,9329897763,29,STD,23-01-2025,04:50:15,Delhi
8936,9296443178,9424706271,187,Local,12-01-2025,11:39:25,Chennai
8937,9846539754,9189166347,451,Local,04-01-2025,15:09:07,Mumbai
8938,9421346903,9541889279,19,STD,05-01-2025,18:34:32,Chennai
8939,9805181075,9421530987,865,ISD,04-01-2025,03:14:01,Hyderabad
8940,9340097608,9906424278,959,ISD,14-01-2025,13:36:21,Hyderabad
8941,9000801559,9321519384,52,ISD,08-01-2025,01:36:51,Chennai
8942,9035157705,9864352830,302,Local,27-01-2025,16:49:08,Mumbai
8943,9127428158,9834382376,977,Local,01-01-2025,00:06:35,Chennai
8944,9130406560,9555314026,944,STD,07-01-2025,14:41:56,Hyderabad
8945,9131184873,9620220685,748,ISD,16-01-2025,19:06:41,Hyderabad
8946,9452546494,9830135115,823,Local,06-01-2025,20:42:23,Hyderabad
8947,9768999590,9142950304,201,STD,23-01-2025,17:33:12,Hyderabad
8948,9638457908,9781371472,477,Local,15-01-2025,06:38:33,Mumbai
8949,9873950393,9568308843,808,ISD,09-01-2025,03:56:06,Chennai
8950,9713078587,9491208556,523,Local,16-01-2025,09:22:16,Chennai
8951,9118015083,9648921518,946,ISD,16-01-2025,20:32:08,Delhi
8952,9888461968,9394222682,473,Local,19-01-2025,02:24:40,Delhi
8953,9161937065,9443893139,344,STD,19-01-2025,14:09:45,Bangalore
8954,9036540433,9116214035,13,STD,30-01-2025,07:17:57,Delhi
8955,9645682504,9027394253,395,STD,14-01-2025,16:12:31,Mumbai
8956,9895299616,9387164091,146,Local,29-01-2025,12:53:33,Chennai
8957,9179681963,9995543879,115,Local,17-01-2025,09:59:13,Hyderabad
8958,9618254204,9891987813,779,ISD,11-01-2025,17:29:15,Hyderabad
8959,9135634446,9041917172,946,ISD,30-01-2025,15:28:02,Delhi
8960,9050757524,9705021273,833,ISD,16-01-2025,09:07:07,Chennai
8961,9985939799,9433762315,426,STD,29-01-2025,21:08:31,Mumbai
8962,9859228638,9023191483,518,Local,16-01-2025,03:20:49,Hyderabad
8963,9626854019,9431502735,563,Local,19-01-2025,20:31:04,Delhi
8964,9338230075,9234817871,197,ISD,22-01-2025,12:27:38,Mumbai
8965,9653612909,9970379830,490,Local,31-01-2025,13:32:51,Chennai
8966,9765536013,9431111480,697,STD,27-01-2025,12:20:40,Bangalore
8967,9923599607,9912818482,175,Local,26-01-2025,12:55:47,Mumbai
8968,9187191891,9517205369,390,Local,24-01-2025,06:48:52,Chennai
8969,9953464870,9257304080,226,ISD,25-01-2025,02:29:24,Mumbai
8970,9830131457,9690570365,178,Local,09-01-2025,16:31:10,Mumbai
8971,9444300878,9968199499,896,ISD,09-01-2025,13:11:40,Bangalore
8972,9784603513,9219327013,457,Local,08-01-2025,20:35:19,Delhi
8973,9838202425,9268775517,372,STD,26-01-2025,09:50:12,Hyderabad
8974,9414969996,9618200820,596,Local,15-01-2025,05:37:13,Chennai
8975,9686556634,9578245039,883,STD,13-01-2025,14:52:50,Hyderabad
8976,9100580811,9996596721,571,Local,16-01-2025,00:06:45,Chennai
8977,9133488440,9627932410,821,STD,21-01-2025,10:02:58,Hyderabad
8978,9894708522,9031673403,415,STD,13-01-2025,11:51:40,Chennai
8979,9682425534,9607638763,317,ISD,26-01-2025,13:51:05,Bangalore
8980,9117795526,9269956494,921,Local,28-01-2025,09:43:00,Delhi
8981,9553906701,9664436824,296,ISD,23-01-2025,20:29:50,Hyderabad
8982,9469642210,9511972984,461,Local,23-01-2025,00:46:03,Mumbai
8983,9084908159,9526792804,767,Local,01-01-2025,15:23:06,Delhi
8984,9156581124,9183548799,652,ISD,03-01-2025,20:07:15,Bangalore
8985,9224223521,9653790293,530,Local,24-01-2025,12:26:15,Hyderabad
8986,9773911443,9244054048,616,ISD,12-01-2025,04:51:59,Hyderabad
8987,9523679916,9951747695,762,ISD,30-01-2025,18:32:59,Bangalore
8988,9116469927,9536246044,742,ISD,20-01-2025,23:46:02,Delhi
8989,9626888494,9423179179,671,STD,03-01-2025,08:13:46,Hyderabad
8990,9135057847,9819995595,675,Local,29-01-2025,12:03:50,Bangalore
8991,9156144912,9686688381,197,ISD,08-01-2025,19:35:25,Mumbai
8992,9495366961,9736089355,79,STD,04-01-2025,07:51:17,Chennai
8993,9722899310,9785183188,97,STD,26-01-2025,14:23:02,Mumbai
8994,9285016287,9705843775,921,STD,21-01-2025,20:24:18,Chennai
8995,9372578318,9170041896,825,ISD,26-01-2025,03:12:00,Delhi
8996,9528404919,9677532319,70,Local,27-01-2025,19:18:42,Bangalore
8997,9534796447,9534009769,117,Local,25-01-2025,21:56:02,Hyderabad
8998,9361342921,9148482606,516,STD,28-01-2025,00:41:27,Bangalore
8999,9409524518,9745375471,866,Local,14-01-2025,02:46:29,Hyderabad
9000,9546152603,9201530505,384,Local,03-01-2025,08:21:35,Hyderabad
9001,9520894180,9217646178,612,Local,14-01-2025,11:18:43,Delhi
9002,9953569223,9613210225,250,Local,30-01-2025,17:05:58,Bangalore
9003,9534138500,9277313355,142,STD,03-01-2025,22:39:12,Chennai
9004,9165999152,9956140152,277,Local,31-01-2025,08:25:48,Chennai
9005,9531745862,9977547261,563,STD,17-01-2025,15:11:03,Hyderabad
9006,9602882605,9905590951,764,STD,04-01-2025,00:40:23,Mumbai
9007,9506516628,9617102812,136,STD,28-01-2025,19:35:35,Mumbai
9008,9096782792,9255869177,507,Local,05-01-2025,11:51:36,Delhi
9009,9440262962,9509880512,369,Local,22-01-2025,06:20:48,Bangalore
9010,9124182062,9863159774,100,Local,03-01-2025,15:45:02,Hyderabad
9011,9272080334,9919746147,13,STD,30-01-2025,11:43:23,Bangalore
9012,9719977253,9289651288,196,Local,01-01-2025,23:20:59,Hyderabad
9013,9958891207,9001234179,108,Local,21-01-2025,16:03:14,Mumbai
9014,9946351269,9626010288,43,STD,15-01-2025,02:03:08,Delhi
9015,9547406616,9239739308,382,Local,17-01-2025,07:44:19,Delhi
9016,9099497542,9542752559,859,ISD,05-01-2025,23:29:15,Bangalore
9017,9143798199,9361682188,87,STD,02-01-2025,08:48:18,Mumbai
9018,9891156046,9240108630,240,ISD,17-01-2025,15:27:27,Bangalore
9019,9151251712,9305525544,697,STD,12-01-2025,05:29:28,Bangalore
9020,9587634498,9669099627,839,ISD,22-01-2025,09:57:32,Mumbai
9021,9602923298,9294586367,386,ISD,31-01-2025,02:29:14,Chennai
9022,9197499633,9787342066,184,ISD,07-01-2025,00:56:50,Chennai
9023,9719449300,9186619878,796,Local,31-01-2025,00:38:27,Chennai
9024,9462290024,9244612519,271,STD,20-01-2025,22:19:30,Hyderabad
9025,9969043171,9818464242,474,Local,19-01-2025,03:50:33,Mumbai
9026,9449562334,9856385364,351,ISD,09-01-2025,12:30:09,Mumbai
9027,9800154440,9349511184,68,ISD,08-01-2025,17:28:11,Bangalore
9028,9384736982,9250048139,405,Local,17-01-2025,16:09:33,Hyderabad
9029,9818232829,9548683211,312,STD,23-01-2025,23:24:30,Delhi
9030,9817288245,9210965752,999,Local,08-01-2025,05:30:16,Hyderabad
9031,9982966870,9813565295,254,STD,24-01-2025,03:13:59,Delhi
9032,9652998042,9834765408,98,STD,11-01-2025,15:28:23,Chennai
9033,9957400009,9784930617,892,ISD,22-01-2025,17:27:25,Bangalore
9034,9803920034,9299632716,787,ISD,30-01-2025,06:34:23,Mumbai
9035,9741903971,9945136813,804,ISD,25-01-2025,01:30:22,Chennai
9036,9800032732,9177725100,439,ISD,26-01-2025,03:49:36,Bangalore
9037,9786310851,9059809085,516,ISD,05-01-2025,10:43:02,Chennai
9038,9987382564,9154275004,110,STD,19-01-2025,15:21:56,Chennai
9039,9344837288,9680501178,903,ISD,18-01-2025,00:31:31,Hyderabad
9040,9141165515,9636642046,856,Local,29-01-2025,11:32:23,Hyderabad
9041,9969833539,9495069715,968,ISD,08-01-2025,15:09:38,Bangalore
9042,9201326544,9245296380,182,STD,01-01-2025,03:37:31,Hyderabad
9043,9167844681,9148325590,751,ISD,22-01-2025,17:13:49,Chennai
9044,9795422453,9919143481,102,Local,25-01-2025,09:52:30,Chennai
9045,9662102175,9953180767,567,STD,17-01-2025,03:26:55,Mumbai
9046,9670352086,9623684206,207,STD,11-01-2025,05:16:01,Mumbai
9047,9608341692,9973075654,109,ISD,24-01-2025,17:15:42,Chennai
9048,9656624515,9832265576,305,Local,15-01-2025,17:56:03,Mumbai
9049,9221066897,9600501196,54,Local,24-01-2025,14:42:25,Chennai
9050,9498817441,9428639645,971,STD,11-01-2025,09:44:25,Mumbai
9051,9483127360,9125237586,421,ISD,04-01-2025,00:46:22,Delhi
9052,9141541272,9514952192,255,Local,24-01-2025,03:06:20,Mumbai
9053,9591898336,9019232452,240,STD,07-01-2025,16:02:15,Mumbai
9054,9823575095,9483023970,162,ISD,08-01-2025,07:21:42,Bangalore
9055,9399300537,9755298957,788,Local,09-01-2025,23:36:56,Bangalore
9056,9302913498,9466300416,956,Local,20-01-2025,06:54:22,Bangalore
9057,9005233030,9242713159,810,ISD,26-01-2025,16:03:29,Hyderabad
9058,9880233624,9226854200,455,STD,18-01-2025,10:11:58,Mumbai
9059,9475459447,9465276060,704,ISD,11-01-2025,16:49:00,Hyderabad
9060,9174703260,9086847926,985,Local,18-01-2025,02:54:06,Bangalore
9061,9736228751,9209087537,327,Local,11-01-2025,12:36:56,Chennai
9062,9357252029,9106258071,794,Local,28-01-2025,08:11:53,Hyderabad
9063,9735930245,9113475035,687,Local,24-01-2025,15:21:04,Hyderabad
9064,9388837854,9044512289,707,Local,22-01-2025,09:00:00,Delhi
9065,9899821669,9226716168,555,STD,25-01-2025,02:52:24,Bangalore
9066,9598590845,9201867483,31,Local,24-01-2025,17:00:33,Hyderabad
9067,9194422061,9513715613,631,STD,19-01-2025,18:16:45,Delhi
9068,9336413122,9869360871,217,STD,07-01-2025,04:12:57,Bangalore
9069,9405592151,9397011266,208,Local,03-01-2025,04:13:35,Delhi
9070,9254389753,9547298024,851,STD,19-01-2025,03:23:46,Chennai
9071,9988360878,9971469495,73,STD,27-01-2025,16:12:55,Delhi
9072,9457097892,9545062064,68,STD,22-01-2025,16:26:56,Mumbai
9073,9049063218,9276457744,200,ISD,27-01-2025,13:59:08,Mumbai
9074,9966827424,9140160604,568,ISD,07-01-2025,19:18:05,Bangalore
9075,9840570576,9916724695,791,STD,14-01-2025,11:50:23,Chennai
9076,9556532603,9461124154,207,STD,10-01-2025,08:38:16,Chennai
9077,9332703805,9604729270,921,STD,31-01-2025,11:49:28,Chennai
9078,9546649108,9607904623,827,Local,22-01-2025,00:14:33,Hyderabad
9079,9820594636,9053945762,883,STD,14-01-2025,04:41:31,Mumbai
9080,9378688442,9360275329,435,STD,15-01-2025,14:53:14,Mumbai
9081,9889576455,9769423792,331,STD,07-01-2025,04:29:57,Delhi
9082,9420824129,9025055956,43,STD,07-01-2025,06:21:15,Bangalore
9083,9886229653,9455026399,636,Local,27-01-2025,07:56:59,Chennai
9084,9080818520,9913010260,693,STD,09-01-2025,12:04:06,Hyderabad
9085,9239144507,9647076877,491,Local,21-01-2025,13:12:34,Mumbai
9086,9800231790,9569352925,932,STD,28-01-2025,22:01:06,Delhi
9087,9191829023,9238148905,576,ISD,29-01-2025,13:01:10,Delhi
9088,9448063208,9132241876,805,Local,24-01-2025,21:02:57,Mumbai
9089,9406056070,9874291246,535,ISD,14-01-2025,13:15:24,Bangalore
9090,9466472308,9748286986,442,Local,31-01-2025,06:45:13,Delhi
9091,9145857450,9943435016,453,Local,02-01-2025,10:30:59,Hyderabad
9092,9127418034,9951122045,694,STD,14-01-2025,22:27:36,Delhi
9093,9033719089,9343507450,89,STD,03-01-2025,18:00:09,Chennai
9094,9810919942,9785895535,352,ISD,05-01-2025,16:29:25,Mumbai
9095,9339324908,9699798308,235,STD,19-01-2025,19:11:50,Delhi
9096,9746662142,9850786673,493,STD,03-01-2025,09:44:57,Chennai
9097,9359618205,9751565287,131,STD,10-01-2025,06:06:01,Delhi
9098,9257415789,9808846474,405,Local,09-01-2025,04:22:00,Chennai
9099,9494569110,9078173943,58,STD,21-01-2025,17:33:53,Bangalore
9100,9527993730,9911408565,202,ISD,03-01-2025,11:25:23,Mumbai
9101,9716293163,9774800521,106,Local,29-01-2025,19:11:27,Hyderabad
9102,9295714720,9304397899,397,Local,31-01-2025,00:04:28,Mumbai
9103,9798913458,9069140527,60,ISD,30-01-2025,15:54:20,Mumbai
9104,9335853430,9496847948,718,STD,26-01-2025,13:27:09,Chennai
9105,9288860569,9287173902,584,ISD,28-01-2025,15:07:12,Delhi
9106,9487782085,9594076986,668,Local,12-01-2025,14:26:00,Bangalore
9107,9343024950,9706694836,802,Local,19-01-2025,12:39:59,Delhi
9108,9769088226,9770815101,688,ISD,02-01-2025,02:01:42,Hyderabad
9109,9206428291,9134268434,492,STD,23-01-2025,03:40:28,Mumbai
9110,9027213260,9238593581,441,Local,29-01-2025,15:39:26,Chennai
9111,9878707713,9651908901,520,Local,07-01-2025,12:44:56,Hyderabad
9112,9816079255,9888725473,230,Local,16-01-2025,15:25:38,Chennai
9113,9360583150,9285082932,744,STD,22-01-2025,21:12:37,Hyderabad
9114,9887113052,9055053515,28,STD,28-01-2025,15:58:43,Delhi
9115,9878455478,9780846642,809,Local,02-01-2025,22:53:50,Hyderabad
9116,9447411135,9305316665,976,STD,07-01-2025,02:56:37,Chennai
9117,9564787427,9272992430,31,Local,30-01-2025,09:54:31,Chennai
9118,9604617170,9374671301,252,Local,22-01-2025,05:35:11,Bangalore
9119,9569396421,9458855283,544,STD,28-01-2025,14:25:05,Hyderabad
9120,9079576720,9234849134,709,ISD,22-01-2025,13:07:03,Chennai
9121,9852941524,9684154200,786,ISD,14-01-2025,11:53:40,Delhi
9122,9369829886,9577489342,939,Local,04-01-2025,07:06:41,Bangalore
9123,9595290986,9491659729,61,Local,10-01-2025,09:32:19,Chennai
9124,9639715405,9219141438,325,Local,12-01-2025,11:31:46,Mumbai
9125,9800746154,9699437373,836,Local,24-01-2025,16:30:38,Chennai
9126,9036087096,9421718532,887,STD,23-01-2025,14:11:11,Chennai
9127,9813047433,9967655365,489,STD,01-01-2025,08:07:23,Mumbai
9128,9021370345,9922074978,287,Local,06-01-2025,12:55:41,Delhi
9129,9088261078,9717265612,655,Local,22-01-2025,21:21:58,Chennai
9130,9818543988,9566414437,640,Local,16-01-2025,09:47:50,Bangalore
9131,9511203992,9886680465,502,ISD,24-01-2025,09:28:50,Bangalore
9132,9420069881,9215558757,964,STD,16-01-2025,03:57:09,Delhi
9133,9501494736,9158582039,672,Local,07-01-2025,17:16:29,Mumbai
9134,9295338437,9222265392,470,Local,20-01-2025,03:50:46,Delhi
9135,9464944915,9995934150,268,Local,21-01-2025,13:36:58,Hyderabad
9136,9873048706,9288904050,172,Local,16-01-2025,08:07:42,Hyderabad
9137,9872961077,9554776964,626,ISD,29-01-2025,20:46:45,Chennai
9138,9188186649,9347448563,58,ISD,17-01-2025,17:08:49,Delhi
9139,9784228186,9445015883,70,Local,22-01-2025,13:04:01,Chennai
9140,9679348798,9506011535,56,STD,13-01-2025,01:36:11,Mumbai
9141,9619524418,9199717098,239,Local,21-01-2025,13:24:32,Mumbai
9142,9581602084,9800364425,156,Local,04-01-2025,10:47:07,Delhi
9143,9413407621,9623785400,587,STD,24-01-2025,02:06:57,Hyderabad
9144,9127135200,9262488081,951,Local,22-01-2025,18:40:36,Mumbai
9145,9991760271,9319100414,407,Local,26-01-2025,20:59:05,Mumbai
9146,9913385357,9749891760,341,Local,27-01-2025,12:41:17,Hyderabad
9147,9163865662,9699221004,331,ISD,24-01-2025,13:13:55,Chennai
9148,9494827298,9911565745,381,Local,18-01-2025,15:43:21,Mumbai
9149,9583246708,9332695267,121,STD,18-01-2025,03:41:47,Hyderabad
9150,9717340067,9806635719,49,Local,27-01-2025,01:22:13,Hyderabad
9151,9049981923,9734586244,658,ISD,12-01-2025,04:01:05,Bangalore
9152,9704860991,9529377287,834,Local,26-01-2025,02:43:27,Hyderabad
9153,9422515144,9785627103,223,ISD,14-01-2025,20:27:54,Mumbai
9154,9785554983,9491701538,364,STD,24-01-2025,14:42:08,Bangalore
9155,9486852417,9341038387,725,ISD,21-01-2025,17:22:21,Chennai
9156,9492200507,9517918824,380,ISD,20-01-2025,01:03:17,Chennai
9157,9372464231,9266641670,12,ISD,23-01-2025,02:41:39,Mumbai
9158,9126050533,9704596477,632,ISD,27-01-2025,16:12:37,Chennai
9159,9747757596,9343751895,89,STD,08-01-2025,14:02:12,Delhi
9160,9598300885,9894796181,912,STD,04-01-2025,18:26:10,Hyderabad
9161,9281230987,9896336039,792,STD,26-01-2025,03:18:20,Hyderabad
9162,9240772492,9054642661,84,STD,10-01-2025,11:56:47,Delhi
